Sample_ID,lat,lon,dissolvedO2,orp,pH,tds,temp,time,turbidity,bga,bga_temp,chl_temp,chlorophyll
S2-Kalu River,19.30467133,73.24115467,30.364,-4487,2.17268,1723.24219,33.0625,18-05-2025 17:10,0,34.7,,33,7.6
S2-Kalu River,19.304679,73.24117017,27.322,-3722,2.41734,1715.1521,32.6875,18-05-2025 17:10,0,34.7,,33,7
S2-Kalu River,19.30465017,73.241149,30.364,-3675,2.17534,1739.62903,32.1875,18-05-2025 17:10,0,34.8,,33,6.7
S2-Kalu River,19.3046515,73.24115017,29.976,-3671,2.36681,1773.24731,31.9375,18-05-2025 17:11,0,34.8,,33.1,6.9
S2-Kalu River,19.30465467,73.24115267,32.879,-3633,2.25512,1790.49207,31.875,18-05-2025 17:11,0,34.9,,33.2,7
S2-Kalu River,19.30465867,73.24114967,31.746,-3607,2.08492,1794.84924,32.0625,18-05-2025 17:12,0,34.9,,33.2,7.5
S2-Kalu River,19.30467133,73.2411675,28.054,-3640,2.89868,1781.83264,32.125,18-05-2025 17:13,0,34.9,,33.2,8.4
S2-Kalu River,19.30466833,73.24117233,27.316,-3656,3.36141,1777.53076,32.3125,18-05-2025 17:14,0,34.7,,33,31.6
S2-Kalu River,19.304658,73.241182,26.326,-3683,2.63807,1764.73486,32.75,18-05-2025 17:15,0,34.4,,32.6,23.9
S2-Kalu River,19.30469033,73.2411895,25.608,-3697,2.71785,1735.50623,32.8125,18-05-2025 17:15,0,34.1,,32.3,20.4
S2-Kalu River,19.30468517,73.2411915,25.355,-3758,3.6167,1731.401,32.875,18-05-2025 17:15,0,33.9,,32,20.3
S2-Kalu River,19.3047205,73.241175,24.831,-3527,1.98653,1727.31287,32.8125,18-05-2025 17:16,0,31.6,,31.5,21.9
S2-Kalu River,19.30472617,73.24116583,24.831,-3285,1.99185,1731.401,32.875,18-05-2025 17:16,0,31.6,,31.6,22.1
S2-Kalu River,19.30474333,73.24117517,24.831,-3524,3.6167,1727.31287,33.125,18-05-2025 17:16,0,31.8,,31.7,22.4
S2-Kalu River,19.30476783,73.2411765,22.815,-3844,3.41193,1711.1322,33.125,18-05-2025 17:17,0,32.2,,32,22.5
S2-Kalu River,19.30475767,73.24116917,23.042,-3760,3.03431,1711.1322,33.0625,18-05-2025 17:17,0,32.3,,32,22.8
S2-Kalu River,19.30475233,73.24116283,23.688,-3720,2.28969,1715.1521,33.0625,18-05-2025 17:17,0,32.4,,32.1,22.7
S2-Kalu River,19.30475567,73.24116817,23.688,-3777,3.77094,1715.1521,31.4375,18-05-2025 17:18,0,32.5,,32.2,22.7
S2-Kalu River,19.3047205,73.24116833,29.545,-3844,3.7018,1825.88525,29.75,18-05-2025 17:18,0,32.6,,32.3,21.3
S2-Kalu River,19.304706,73.24116217,38.478,-3922,3.09281,1954.91992,30.3125,18-05-2025 17:18,0,33.2,,32.8,6.9
S2-Kalu River,19.30470483,73.2411595,33.501,-3963,3.65393,1910.18262,30.625,18-05-2025 17:19,0,34.5,,32.7,7.3
S2-Kalu River,19.30469867,73.24115583,64.069,-3932,3.57947,1727.31287,33,18-05-2025 17:19,0,34.6,,32.8,7
S2-Kalu River,19.30468633,73.24116633,57.649,-3929,2.42532,1719.18884,33,18-05-2025 17:19,0,34.7,,33,7.6
S2-Kalu River,19.30469017,73.24118317,57.649,-3772,1.98919,1719.18884,33,18-05-2025 17:20,0,34.7,,33,7
S2-Kalu River,19.3046815,73.24118267,57.649,-3584,2.08758,1719.18884,33,18-05-2025 17:20,0,34.8,,33,6.7
S2-Kalu River,19.30467917,73.24118017,57.649,-3496,2.08758,1719.18884,33.0625,18-05-2025 17:20,0,34.8,,33.1,6.9
S2-Kalu River,19.30468833,73.24118367,57.649,-3472,2.11152,1715.1521,33.0625,18-05-2025 17:21,0,34.9,,33.2,7
S2-Kalu River,19.30469417,73.24120233,57.649,-3565,3.73637,1719.18884,33,18-05-2025 17:21,0,34.9,,33.2,7.5
S2-Kalu River,19.30471183,73.24129917,57.649,-4119,4.63789,1719.18884,32.875,18-05-2025 17:21,0,34.9,,33.2,8.4
S2-Kalu River,19.30471183,73.24130017,64.069,-4625,4.75224,1723.24219,32.9375,18-05-2025 17:22,0,34.7,,33,31.6
S2-Kalu River,19.3047145,73.2412915,48.42,-5143,4.79213,1723.24219,32.9375,18-05-2025 17:22,0,34.4,,32.6,23.9
S2-Kalu River,19.30472433,73.2412775,31.665,-5345,4.74692,1723.24219,32.9375,18-05-2025 17:23,0,34.1,,32.3,20.4
S2-Kalu River,19.30465467,73.24115267,0,0,2.45457,0,28,27-08-2025 18:19,0,0,0,0,43.2
S2-Kalu River,19.30465867,73.24114967,0,-2456,2.47319,0,28,27-08-2025 18:19,0,28.5,0,28.1,293.6
S2-Kalu River,19.30467133,73.2411675,0,-4732,2.55031,0,28.0625,27-08-2025 18:19,0,28.5,0,28.2,293.9
S2-Kalu River,19.30466833,73.24117233,0,-4482,2.55297,0,28,27-08-2025 18:20,0,28.5,0,28.2,293.9
S2-Kalu River,19.304658,73.241182,0,-4381,2.55297,0,28,27-08-2025 18:20,0,28.5,0,28.2,293.9
S2-Kalu River,19.30469033,73.2411895,0,-4351,2.61945,0,28,27-08-2025 18:20,0,28.5,0,28.2,293.9
S2-Kalu River,19.30468517,73.2411915,0,-4311,2.64604,0,28,27-08-2025 18:21,0,28.5,0,28.2,293.9
S2-Kalu River,19.3047205,73.241175,0,-4258,2.63275,0,28,27-08-2025 18:21,0,28.5,0,28.2,293.9
S2-Kalu River,19.30472617,73.24116583,0,-4257,2.66732,0,28,27-08-2025 18:21,0,28.6,0,28.2,293.9
S2-Kalu River,19.30474333,73.24117517,0,-4247,2.69657,0,28,27-08-2025 18:22,0,28.6,0,28.2,293.9
S2-Kalu River,19.30476783,73.2411765,0,-4226,2.72051,0,28,27-08-2025 18:22,0,28.6,0,28.2,293.9
S2-Kalu River,19.30475767,73.24116917,0,-4234,2.76571,0,28,27-08-2025 18:23,0,28.6,0,28.2,293.9
S2-Kalu River,19.30475233,73.24116283,0,-4277,2.77103,0,28,27-08-2025 18:23,0,28.6,0,28.2,293.9
S2-Kalu River,19.30475567,73.24116817,0,-4289,2.72051,0,28,27-08-2025 18:23,0,28.7,0,28.2,293.9
S2-Kalu River,19.3047205,73.24116833,0,-4006,2.84018,0,28,27-08-2025 18:24,0,28.7,0,28.2,293.9
S2-Kalu River,19.304706,73.24116217,54.64,-3506,2.85081,608.74457,28,27-08-2025 18:24,0,28.7,0,28.2,293.9
S2-Kalu River,19.30470483,73.2411595,109.347,-3357,2.89336,2106.38452,28,27-08-2025 18:24,0,28.7,0,28.2,293.9
S2-Kalu River,19.30469867,73.24115583,109.347,-3370,2.88273,2106.38452,28,27-08-2025 18:25,0,28.7,0,28.2,293.9
S2-Kalu River,19.30468633,73.24116633,109.347,-3351,2.904,2106.38452,28,27-08-2025 18:25,0,28.7,0,28.2,293.9
S2-Kalu River,19.30469017,73.24118317,109.347,-3394,2.94389,2106.38452,28,27-08-2025 18:25,0,28.7,0,28.2,293.9
S2-Kalu River,19.3046815,73.24118267,109.347,-3278,2.95187,2106.38452,28,27-08-2025 18:26,0,28.7,0,28.2,293.9
S2-Kalu River,19.30467917,73.24118017,109.347,-3164,2.97846,2106.38452,28,27-08-2025 18:26,0,28.7,0,28.2,293.9
S2-Kalu River,19.30468833,73.24118367,109.347,-3174,2.97048,2106.38452,28,27-08-2025 18:26,0,28.7,0,28.2,293.9
S2-Kalu River,19.30469417,73.24120233,109.347,-3045,3.01569,2106.38452,28,27-08-2025 18:27,0,28.7,14443.5146,28.2,293.9
S2-Kalu River,19.30471183,73.24129917,109.347,-2963,3.00771,2106.38452,27.9375,27-08-2025 18:27,0,28.7,24361.8574,28.2,293.9
S2-Kalu River,19.30471183,73.24130017,130.686,-2973,3.05026,2112.16382,28,27-08-2025 18:27,0,28.8,29410.752,28.2,293.9
S2-Kalu River,19.3047145,73.2412915,109.347,-2976,3.02899,2106.38452,28,27-08-2025 18:28,0,28.7,29609.041,28.2,293.9
S2-Kalu River,19.30472433,73.2412775,109.347,-2982,3.08484,2106.38452,28,27-08-2025 18:28,0,28.8,29621.8359,28.2,293.9
S2-Kalu River,19.30465467,73.24115267,109.347,-2972,3.08218,2106.38452,28,27-08-2025 18:28,0,28.8,29689.0156,28.2,293.9
S2-Kalu River,19.30465867,73.24114967,109.347,-2974,3.09015,2106.38452,28,27-08-2025 18:29,0,28.8,29705.0137,28.2,293.9
S2-Kalu River,19.30467133,73.2411675,109.347,-2974,3.14068,2106.38452,28,27-08-2025 18:29,0,28.8,29749.8047,28.2,293.9
S2-Kalu River,19.30466833,73.24117233,109.347,-2971,3.12473,2106.38452,28,27-08-2025 18:29,0,28.8,29775.4023,28.2,293.9
S2-Kalu River,19.304658,73.241182,109.347,-2967,3.17525,2106.38452,28,27-08-2025 18:30,0,28.8,29813.7988,28.3,294.2
S2-Kalu River,19.30469033,73.2411895,109.347,-2962,3.22312,2106.38452,28,27-08-2025 18:30,0,28.8,29804.2012,28.2,293.9
S2-Kalu River,19.30468517,73.2411915,109.347,-2970,3.17259,2106.38452,28,27-08-2025 18:30,0,28.8,29797.8008,28.3,294.2
S2-Kalu River,19.3047205,73.241175,109.347,-2969,3.24971,2106.38452,28,27-08-2025 18:31,0,28.8,29842.5996,28.2,293.9
S2-Kalu River,19.30472617,73.24116583,109.347,-2956,3.2178,2106.38452,28,27-08-2025 18:31,0,28.9,29740.207,28.2,293.9
S2-Kalu River,19.30474333,73.24117517,109.347,-2957,3.24174,2106.38452,28,27-08-2025 18:31,0,28.8,29801,28.3,294.2
S2-Kalu River,19.30476783,73.2411765,109.347,-2936,3.29492,2106.38452,28,27-08-2025 18:32,0,28.9,29682.6172,28.3,294.2
S2-Kalu River,19.30475767,73.24116917,109.347,-2922,3.65659,2106.38452,28.0625,27-08-2025 18:32,0,28.9,29673.0215,28.3,294.2
S2-Kalu River,19.30475233,73.24116283,109.347,-2910,3.3029,2100.63135,28.0625,27-08-2025 18:32,0,28.9,29673.0215,28.3,294.2
S2-Kalu River,19.30475567,73.24116817,109.347,-2908,3.3747,2100.63135,28.0625,27-08-2025 18:33,0,28.9,29695.4141,28.3,294.2
S2-Kalu River,19.3047205,73.24116833,109.347,-2895,3.39864,2100.63135,28.0625,27-08-2025 18:33,0,28.9,29740.207,28.3,294.2
S2-Kalu River,19.304706,73.24116217,109.347,-2881,3.3747,2100.63135,28.0625,27-08-2025 18:33,0,28.9,30130.6797,28.3,294.2
S2-Kalu River,19.30470483,73.2411595,109.347,-2897,3.388,2100.63135,28.0625,27-08-2025 18:34,0,28.9,30630.3574,28.3,294.2
S2-Kalu River,19.30469867,73.24115583,109.347,-2900,3.59543,2100.63135,28,27-08-2025 18:34,0,28.9,31140.0898,28.3,294.2
S2-Kalu River,19.30468633,73.24116633,109.347,-2894,3.41193,2106.38452,28.0625,27-08-2025 18:34,0,28.9,31210.6543,28.2,293.9
S2-Kalu River,19.30469017,73.24118317,109.347,-2889,3.44651,2100.63135,28.0625,27-08-2025 18:35,0,28.9,31210.6543,28.3,294.2
S2-Kalu River,19.3046815,73.24118267,109.347,-2895,3.43055,2100.63135,28.0625,27-08-2025 18:35,0,28.9,31168.957,28.3,294.2
S2-Kalu River,19.30467917,73.24118017,109.347,-2900,3.48374,2100.63135,28.0625,27-08-2025 18:35,0,28.9,31152.9199,28.3,294.2
S2-Kalu River,19.30468833,73.24118367,109.347,-2908,3.55022,2100.63135,28.0625,27-08-2025 18:36,0,28.9,31143.2988,28.3,294.2
S2-Kalu River,19.30469417,73.24120233,109.347,-2898,3.5316,2100.63135,28.0625,27-08-2025 18:36,0,28.9,31146.5059,28.3,294.2
S2-Kalu River,19.30471183,73.24129917,109.347,-2884,3.52363,2100.63135,28.0625,27-08-2025 18:36,0,28.9,31159.334,28.3,294.2
S2-Kalu River,19.30471183,73.24130017,109.347,-2886,3.55022,2100.63135,28.0625,27-08-2025 18:37,0,28.9,31127.2617,28.3,294.2
S2-Kalu River,19.3047145,73.2412915,109.347,-2882,3.69648,2100.63135,28.0625,27-08-2025 18:37,0,28.9,31159.334,28.3,294.2
S2-Kalu River,19.30472433,73.2412775,109.347,-2881,3.59277,2100.63135,28.0625,27-08-2025 18:37,0,28.9,31168.957,28.3,294.2
S2-Kalu River,19.30465467,73.24115267,109.347,-2888,3.73903,2100.63135,28.0625,27-08-2025 18:38,0,28.9,31191.4102,28.3,294.2
S2-Kalu River,19.30465867,73.24114967,109.347,-2886,3.67787,2100.63135,28.0625,27-08-2025 18:38,0,28.9,31191.4102,28.3,294.2
S2-Kalu River,19.30467133,73.2411675,109.347,-2875,3.73371,2100.63135,28.0625,27-08-2025 18:39,0,28.9,31204.2402,28.3,294.2
S2-Kalu River,19.30466833,73.24117233,109.347,-2865,3.7018,2100.63135,28.0625,27-08-2025 18:39,0,28.9,31143.2988,28.3,294.2
S2-Kalu River,19.304658,73.241182,109.347,-2873,3.63532,2100.63135,28.0625,27-08-2025 18:39,0,28.9,31133.6758,28.3,294.2
S2-Kalu River,19.30469033,73.2411895,109.347,-2879,3.7018,2100.63135,28.0625,27-08-2025 18:40,0,28.9,31127.2617,28.3,294.2
S2-Kalu River,19.30468517,73.2411915,109.347,-2875,3.64862,2100.63135,28.0625,27-08-2025 18:40,0,28.9,31156.127,28.3,294.2
S2-Kalu River,19.3047205,73.241175,109.347,-2872,3.74701,2100.63135,28.0625,27-08-2025 18:40,0,28.9,31149.7129,28.3,294.2
S2-Kalu River,19.30472617,73.24116583,109.347,-2872,3.70446,2100.63135,28.125,27-08-2025 18:41,0,28.9,31146.5059,28.3,294.2
S2-Kalu River,19.30474333,73.24117517,109.347,-2871,3.73637,2094.90503,28.125,27-08-2025 18:41,0,28.9,31140.0898,28.3,294.2
S2-Kalu River,19.30476783,73.2411765,109.347,-2876,3.76297,2094.90503,28.125,27-08-2025 18:41,0,28.9,31127.2617,28.4,294.5
S2-Kalu River,19.30475767,73.24116917,109.347,-2882,4.13527,2094.90503,28.125,27-08-2025 18:42,0,28.9,31127.2617,28.3,294.2
S2-Kalu River,19.30475233,73.24116283,109.347,-2893,3.68851,2094.90503,28.125,27-08-2025 18:42,0,28.9,31136.8848,28.3,294.2
S2-Kalu River,19.30475567,73.24116817,109.347,-2884,3.84807,2094.90503,28.125,27-08-2025 18:42,0,28.9,31127.2617,28.3,294.2
S2-Kalu River,19.3047205,73.24116833,109.347,-2865,3.7869,2094.90503,28.125,27-08-2025 18:43,0,28.9,31104.8125,28.3,294.2
S2-Kalu River,19.304706,73.24116217,109.347,-2933,3.78956,2094.90503,28.125,27-08-2025 18:43,0,28.9,31104.8125,28.3,294.2
S2-Kalu River,19.30470483,73.2411595,109.347,-3064,3.75765,2094.90503,28.125,27-08-2025 18:43,0,28.9,31117.6406,28.3,294.2
S2-Kalu River,19.30469867,73.24115583,109.347,-3113,3.81881,2094.90503,28.125,27-08-2025 18:44,0,28.9,31114.4336,28.3,294.2
S2-Kalu River,19.30468633,73.24116633,109.347,-3304,3.83477,2094.90503,28.1875,27-08-2025 18:44,0,28.9,31364.6445,28.3,232.4
S2-Kalu River,19.30469017,73.24118317,109.347,-3750,3.80552,2089.20557,28.1875,27-08-2025 18:44,0,28.9,32209.0938,28.3,46.3
S2-Kalu River,19.3046815,73.24118267,109.347,-3985,3.872,2089.20557,28.1875,27-08-2025 18:45,0,28.9,32922.8477,28.4,46.4
S2-Kalu River,19.30467917,73.24118017,109.347,-3988,3.872,2089.20557,28.1875,27-08-2025 18:45,0,28.9,30883.5645,28.3,45.5
S2-Kalu River,19.30468833,73.24118367,109.347,-3987,3.88796,2089.20557,28.1875,27-08-2025 18:45,0,28.9,24346.0117,28.4,45.2
S2-Kalu River,19.30469417,73.24120233,109.347,-3982,3.86668,2089.20557,28.25,27-08-2025 18:46,0,28.9,14687.873,28.3,45
S2-Kalu River,19.30471183,73.24129917,109.347,-3985,3.87998,2083.53198,28.25,27-08-2025 18:46,0,28.9,0,28.3,45
S2-Kalu River,19.30471183,73.24130017,109.347,-3995,3.92519,2083.53198,28.25,27-08-2025 18:46,0,28.9,0,28.3,45.2
S2-Kalu River,19.3047145,73.2412915,109.347,-3994,3.90391,2083.53198,28.25,27-08-2025 18:47,0,29,0,28.4,45.2
S2-Kalu River,19.30472433,73.2412775,109.347,-3991,3.93051,2083.53198,28.25,27-08-2025 18:47,0,29,0,28.4,45.3
S2-Kalu River,19.30465467,73.24115267,109.347,-3928,3.9571,2083.53198,28.25,27-08-2025 18:47,0,29,0,28.3,45.3
S2-Kalu River,19.30465867,73.24114967,109.347,-3828,3.95178,2083.53198,28.25,27-08-2025 18:48,0,29,0,28.4,45.3
S2-Kalu River,19.30467133,73.2411675,109.347,-3592,3.96242,2083.53198,28.25,27-08-2025 18:48,0,29,0,28.4,45.3
S2-Kalu River,19.30466833,73.24117233,109.347,-3445,4.00497,2083.53198,28.25,27-08-2025 18:48,0,29,0,28.4,44.9
S2-Kalu River,19.304658,73.241182,109.347,-3467,3.99433,2083.53198,28.25,27-08-2025 18:49,0,29,0,28.3,44.5
S2-Kalu River,19.30469033,73.2411895,109.347,-3438,3.99965,2083.53198,28.25,27-08-2025 18:49,0,29,21816.707,28.4,44.3
S2-Kalu River,19.30468517,73.2411915,109.347,-3445,4.01295,2083.53198,28.25,27-08-2025 18:49,0,29,28522.4883,28.4,44.3
S2-Kalu River,19.3047205,73.241175,109.347,-3477,4.02624,2083.53198,28.25,27-08-2025 18:50,0,29,35046.6992,28.4,44.3
S2-Kalu River,19.30472617,73.24116583,109.347,-3582,4.0289,2083.53198,28.25,27-08-2025 18:50,0,29,35285.6641,28.4,44.3
S2-Kalu River,19.30474333,73.24117517,109.347,-3778,4.0289,2083.53198,28.25,27-08-2025 18:50,0,29,35269.5156,28.4,44.3
S2-Kalu River,19.30476783,73.2411765,109.347,-3828,4.06613,2083.53198,28.3125,27-08-2025 18:51,0,29.1,35311.5039,28.4,44.3
S2-Kalu River,19.30475767,73.24116917,109.347,-3860,4.08209,2077.88574,28.25,27-08-2025 18:51,0,29.1,35518.2617,28.4,44.5
S2-Kalu River,19.30475233,73.24116283,109.347,-3908,4.06613,2083.53198,28.3125,27-08-2025 18:51,0,29,35851.1602,28.4,44.5
S2-Kalu River,19.30475567,73.24116817,109.347,-3924,4.08209,2077.88574,28.3125,27-08-2025 18:52,0,29.1,35999.8945,28.4,44.5
S2-Kalu River,19.3047205,73.24116833,109.347,-3827,4.08209,2077.88574,28.3125,27-08-2025 18:52,0,29.1,36090.4453,28.4,44.3
S2-Kalu River,19.304706,73.24116217,109.347,-3725,4.13262,2077.88574,28.25,27-08-2025 18:52,0,29.1,36109.8516,28.4,44.3
S2-Kalu River,19.30470483,73.2411595,109.347,-3729,4.14059,2083.53198,28.3125,27-08-2025 18:53,0,29.1,36132.4922,28.4,44.3
S2-Kalu River,19.30469867,73.24115583,109.347,-3735,4.15655,2077.88574,28.25,27-08-2025 18:53,0,29.1,36242.4727,28.4,44.1
S2-Kalu River,19.30468633,73.24116633,109.347,-3755,4.18846,2083.53198,28.3125,27-08-2025 18:53,0,29.1,36549.875,28.4,44
S2-Kalu River,19.30469017,73.24118317,109.347,-3732,4.1858,2077.88574,28.3125,27-08-2025 18:54,0,29.1,36779.7227,28.4,44.1
S2-Kalu River,19.3046815,73.24118267,109.347,-3699,4.13262,2077.88574,28.3125,27-08-2025 18:54,0,29.1,36902.7773,28.4,44.1
S2-Kalu River,19.30467917,73.24118017,109.347,-3628,4.22037,2077.88574,28.25,27-08-2025 18:54,0,29.1,36970.7891,28.4,44.1
S2-Kalu River,19.30468833,73.24118367,109.347,-3708,4.25495,2083.53198,28.3125,27-08-2025 18:55,0,29.1,36999.9414,28.4,44.1
S2-Kalu River,19.30469417,73.24120233,109.347,-3801,4.20708,2077.88574,28.375,27-08-2025 18:55,0,29.1,37019.375,28.4,44.1
S2-Kalu River,19.30471183,73.24129917,109.347,-3776,4.2124,2072.26514,28.3125,27-08-2025 18:55,0,29.1,36986.9844,28.4,42
S2-Kalu River,19.30471183,73.24130017,109.347,-3787,4.25495,2077.88574,28.3125,27-08-2025 18:56,0,29.1,36413.9531,28.4,42.2
S2-Kalu River,19.3047145,73.2412915,109.347,-3784,4.25229,2077.88574,28.3125,27-08-2025 18:56,0,29.1,35896.4219,28.4,42.2
S2-Kalu River,19.30472433,73.2412775,109.347,-3815,4.2576,2077.88574,28.3125,27-08-2025 18:56,0,29.1,35414.875,28.4,42.2
S2-Kalu River,19.30465467,73.24115267,109.347,-3760,4.29749,2077.88574,28.3125,27-08-2025 18:57,0,29.1,35401.9531,28.4,42.2
S2-Kalu River,19.30465867,73.24114967,109.347,-3734,4.31611,2077.88574,28.375,27-08-2025 18:57,0,29.1,35372.8789,28.4,42.3
S2-Kalu River,19.30467133,73.2411675,109.347,-3780,4.28686,2072.26514,28.3125,27-08-2025 18:58,0,29.1,35431.0273,28.4,42.2
S2-Kalu River,19.30466833,73.24117233,109.347,-3801,4.32675,2077.88574,28.3125,27-08-2025 18:58,0,29.1,35447.1836,28.4,42.4
S2-Kalu River,19.304658,73.241182,109.347,-3828,4.33738,2077.88574,28.375,27-08-2025 18:58,0,29.1,35469.7969,28.4,42.3
S2-Kalu River,19.30469033,73.2411895,109.347,-3848,4.35334,2072.26514,28.375,27-08-2025 18:59,0,29.1,35463.3359,28.4,42.4
S2-Kalu River,19.30468517,73.2411915,109.347,-3842,4.34802,2072.26514,28.375,27-08-2025 18:59,0,29.1,35502.1055,28.4,42.5
S2-Kalu River,19.3047205,73.241175,109.347,-3822,4.37462,2072.26514,28.3125,27-08-2025 18:59,0,29.1,35537.6484,28.4,42.5
S2-Kalu River,19.30472617,73.24116583,109.347,-3807,4.39057,2077.88574,28.3125,27-08-2025 19:00,0,29.1,35531.1875,28.4,42.6
S2-Kalu River,19.30474333,73.24117517,109.347,-3821,4.42248,2077.88574,28.3125,27-08-2025 19:00,0,29.1,35527.957,28.4,42.6
S2-Kalu River,19.30476783,73.2411765,109.347,-3840,4.39589,2077.88574,28.3125,27-08-2025 19:00,0,29.1,35524.7266,28.4,42.6
S2-Kalu River,19.30475767,73.24116917,109.347,-3825,4.41716,2077.88574,28.375,27-08-2025 19:01,0,29.1,35476.2578,28.4,42.7
S2-Kalu River,19.30475233,73.24116283,109.347,-3819,4.43046,2072.26514,28.375,27-08-2025 19:01,0,29.1,35508.5703,28.4,42.8
S2-Kalu River,19.30475567,73.24116817,109.347,-3809,4.44376,2072.26514,28.375,27-08-2025 19:01,0,29.1,35498.875,28.5,42.9
S2-Kalu River,19.3047205,73.24116833,109.347,-3808,4.4544,2072.26514,28.375,27-08-2025 19:02,0,29.1,35505.3359,28.5,42.9
S2-Kalu River,19.304706,73.24116217,109.347,-3805,4.46769,2072.26514,28.375,27-08-2025 19:02,0,29.1,35447.1836,28.5,42.9
S2-Kalu River,19.30470483,73.2411595,109.347,-3786,4.46769,2072.26514,28.375,27-08-2025 19:02,0,29.1,35453.6445,28.5,43.1
S2-Kalu River,19.30469867,73.24115583,109.347,-4050,4.48631,2072.26514,28.375,27-08-2025 19:03,0,29.1,35482.7227,28.5,43.1
S2-Kalu River,19.30468633,73.24116633,109.347,-4079,4.53684,2072.26514,28.375,27-08-2025 19:03,0,29.1,35498.875,28.5,43.2
S2-Kalu River,19.30469017,73.24118317,109.347,-3790,4.53418,2072.26514,28.375,27-08-2025 19:03,0,29.1,35466.5664,28.5,43.3
S2-Kalu River,19.3046815,73.24118267,109.347,-3772,4.55279,2072.26514,28.3125,27-08-2025 19:04,0,29.1,35482.7227,28.5,43.6
S2-Kalu River,19.30467917,73.24118017,109.347,-3777,4.55013,2077.88574,28.375,27-08-2025 19:04,0,29.1,35657.2148,28.5,43.7
S2-Kalu River,19.30468833,73.24118367,109.347,-3776,4.53684,2072.26514,28.375,27-08-2025 19:04,0,29.1,35886.7227,28.5,43.8
S2-Kalu River,19.30469417,73.24120233,109.347,-3780,4.62193,2072.26514,28.375,27-08-2025 19:05,0,29.1,36051.6367,28.5,43.8
S2-Kalu River,19.30471183,73.24129917,109.347,-3786,4.6113,2072.26514,28.375,27-08-2025 19:05,0,29.2,35970.793,28.5,43.9
S2-Kalu River,19.30471183,73.24130017,109.347,-3789,4.57141,2072.26514,28.375,27-08-2025 19:05,0,29.2,35974.0234,28.5,43.9
S2-Kalu River,19.3047145,73.2412915,109.347,-3777,4.61396,2072.26514,28.375,27-08-2025 19:06,0,29.2,35954.625,28.5,43.9
S2-Kalu River,19.30472433,73.2412775,109.347,-3770,4.60598,2072.26514,28.375,27-08-2025 19:06,0,29.2,35951.3906,28.5,43.9
S2-Kalu River,19.30465467,73.24115267,109.347,-3771,4.64587,2072.26514,28.375,27-08-2025 19:06,0,29.2,35967.5586,28.5,43.9
S2-Kalu River,19.30465867,73.24114967,109.347,-3774,4.65385,2072.26514,28.375,27-08-2025 19:07,0,29.2,35996.6602,28.5,44
S2-Kalu River,19.30467133,73.2411675,109.347,-3772,4.69905,2072.26514,28.375,27-08-2025 19:07,0,29.2,35999.8945,28.5,44.1
S2-Kalu River,19.30466833,73.24117233,109.347,-3758,4.65119,2072.26514,28.375,27-08-2025 19:07,0,29.2,36061.3359,28.5,44.1
S2-Kalu River,19.304658,73.241182,109.347,-3752,4.6964,2072.26514,28.375,27-08-2025 19:08,0,29.2,36245.707,28.5,44.1
S2-Kalu River,19.30469033,73.2411895,109.347,-3741,4.71235,2072.26514,28.375,27-08-2025 19:08,0,29.2,36536.9297,28.5,44
S2-Kalu River,19.30468517,73.2411915,109.347,-3723,4.71767,2072.26514,28.375,27-08-2025 19:08,0,29.2,36896.3008,28.6,44.1
S2-Kalu River,19.3047205,73.241175,109.347,-3741,4.72565,2072.26514,28.4375,27-08-2025 19:09,0,29.2,37187.8359,28.6,44.2
S2-Kalu River,19.30472617,73.24116583,109.347,-3752,4.7416,2066.67017,28.4375,27-08-2025 19:09,0,29.2,37498.9609,28.6,44.1
S2-Kalu River,19.30474333,73.24117517,109.347,-3750,4.76288,2066.67017,28.375,27-08-2025 19:09,0,29.2,37816.7305,28.6,44.2
S2-Kalu River,19.30476783,73.2411765,109.347,-3765,4.75224,2072.26514,28.375,27-08-2025 19:10,0,29.2,38050.3008,28.6,44.2
S2-Kalu River,19.30475767,73.24116917,109.347,-3749,4.78415,2072.26514,28.4375,27-08-2025 19:10,0,29.2,38245.0117,28.6,44.2
S2-Kalu River,19.30475233,73.24116283,109.347,-3726,4.7682,2066.67017,28.375,27-08-2025 19:10,0,29.2,38391.0859,28.6,44.2
S2-Kalu River,19.30475567,73.24116817,109.347,-3731,4.78149,2072.26514,28.4375,27-08-2025 19:11,0,29.2,38556.6758,28.6,44.2
S2-Kalu River,19.3047205,73.24116833,109.347,-3744,4.80809,2066.67017,28.4375,27-08-2025 19:11,0,29.2,38693.0781,28.6,44.2
S2-Kalu River,19.304706,73.24116217,109.347,-3750,4.84,2066.67017,28.4375,27-08-2025 19:11,0,29.2,38787.2773,28.6,44.2
S2-Kalu River,19.30470483,73.2411595,109.347,-3743,4.83468,2066.67017,28.4375,27-08-2025 19:12,0,29.2,38865.25,28.6,44.2
S2-Kalu River,19.30469867,73.24115583,109.347,-3739,4.8533,2066.67017,28.4375,27-08-2025 19:12,0,29.2,38933.4805,28.6,44.2
S2-Kalu River,19.30468633,73.24116633,109.347,-3741,4.82404,2066.67017,28.4375,27-08-2025 19:12,0,29.2,38982.2227,28.6,44.2
S2-Kalu River,19.30469017,73.24118317,109.347,-3732,4.85862,2066.67017,28.4375,27-08-2025 19:13,0,29.2,39011.4688,28.6,44.2
